id_dok;Prayer and Divine Help;The Danish Church and National Identity;Christmas and Incarnation;The Mercy and Judgment of God;Serving God in Life and Ministry ;Divine Will and Worldly Challenges;Personal Encounters with Christ;Wealth, Poverty, and Spiritual Riches;Sin, Forgiveness, and Salvation;The Holy Spirit and Divine Inspiration;The people of Israel;Jesus and the sinners;Discipleship and Following Jesus;The love and sacrifice of Christ;Death, Resurrection, and Eternal Life;Forgiveness;Life and Daily Sustenance;The law and moral Obligation;Light/Darkness, and Spiritual Fruitfulness;Power and freedom;Human Interaction and  Evangelism;The Name of Jesus;The Word and Peace of God in Turmoil;Jesus and his earthly ministry;The word of God and its reception;Wealth, Poverty, and Spiritual Riches2;Truth, Lies, and Spiritual Warfare;Narratives of Jesus;Faith and doubt;Life’s Path and Divine Guidance
pr51_17;0.0001176471;0.0848235294;0.0001176471;0.0001176471;0.0001176471;0.38482352940000003;0.0001176471;0.0130588235;0.0001176471;0.1436470588;0.12247058820000001;0.0048235294;0.021294117600000002;0.0342352941;0.0001176471;0.0001176471;0.0001176471;0.0048235294;0.0001176471;0.0189411765;0.0495294118;0.0036470588;0.0001176471;0.0012941176;0.0342352941;0.0001176471;0.0189411765;0.0001176471;0.0001176471;0.057764705900000005
pr1376_379;0.0007518797;0.0834586466;0.0007518797;0.0007518797;0.0007518797;0.0759398496;0.0609022556;0.0007518797;0.0007518797;0.0007518797;0.0007518797;0.0007518797;0.030827067700000002;0.0007518797;0.0533834586;0.030827067700000002;0.0007518797;0.0007518797;0.0458646617;0.1586466165;0.1060150376;0.0383458647;0.2187969925;0.030827067700000002;0.0007518797;0.0082706767;0.0458646617;0.0007518797;0.0007518797;0.0007518797
pr1625_383;0.0003322259;0.0833887043;0.0003322259;0.026910299000000002;0.0003322259;0.1431893688;0.0401993355;0.0036544850000000003;0.0202657807;0.0302325581;0.0867109635;0.0003322259;0.0468438538;0.0003322259;0.0003322259;0.0302325581;0.0003322259;0.0003322259;0.1531561462;0.0003322259;0.0700996678;0.0003322259;0.0102990033;0.0036544850000000003;0.20963455150000002;0.0003322259;0.0003322259;0.0003322259;0.0003322259;0.0368770764
pr1004_67;0.0039426523;0.0827956989;0.0218637993;0.0003584229;0.007526881700000001;0.129390681;0.1043010753;0.0003584229;0.014695340500000001;0.1007168459;0.11505376340000001;0.0182795699;0.1652329749;0.007526881700000001;0.0003584229;0.0254480287;0.0003584229;0.0003584229;0.039784946200000004;0.0003584229;0.064874552;0.0039426523;0.0039426523;0.0039426523;0.0505376344;0.0003584229;0.0290322581;0.0003584229;0.0003584229;0.0039426523
pr758_91;0.0003745318;0.0827715356;0.0003745318;0.0003745318;0.0003745318;0.0041198502000000005;0.0378277154;0.0265917603;0.0003745318;0.019101123600000002;0.0041198502000000005;0.0003745318;0.0378277154;0.0003745318;0.0041198502000000005;0.1539325843;0.0790262172;0.0265917603;0.0003745318;0.0003745318;0.0490636704;0.3861423221;0.030337078700000002;0.0003745318;0.034082397;0.015355805200000001;0.0003745318;0.0041198502000000005;0.0003745318;0.0003745318
pr983_204;0.0004065041;0.08170731710000001;0.0004065041;0.0004065041;0.0166666667;0.0004065041;0.06544715450000001;0.3703252033;0.06951219510000001;0.049186991900000004;0.0004065041;0.0004065041;0.1304878049;0.0004065041;0.0004065041;0.024796748;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0288617886;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0085365854;0.0288617886;0.0004065041;0.1182926829
pr752_91;0.00028985510000000003;0.0814492754;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.06695652170000001;0.00028985510000000003;0.0292753623;0.00028985510000000003;0.0292753623;0.00028985510000000003;0.0176811594;0.00028985510000000003;0.00028985510000000003;0.055362318800000004;0.1104347826;0.3684057971;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.00028985510000000003;0.0060869565;0.00028985510000000003;0.020579710100000002;0.15971014490000002;0.00028985510000000003;0.00028985510000000003;0.0495652174
pr873_223;0.0035369775;0.0807073955;0.0003215434;0.0003215434;0.0003215434;0.06463022510000001;0.18360128620000002;0.0324758842;0.0003215434;0.17717041800000002;0.0003215434;0.0003215434;0.0292604502;0.0003215434;0.0003215434;0.026045016100000002;0.0003215434;0.0067524116;0.0003215434;0.0003215434;0.0067524116;0.061414791;0.026045016100000002;0.0003215434;0.022829582;0.0003215434;0.0131832797;0.0678456592;0.0003215434;0.1932475884
pr1340_379;0.00048543690000000004;0.0781553398;0.0247572816;0.00048543690000000004;0.00048543690000000004;0.0733009709;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.21407766990000002;0.00048543690000000004;0.00048543690000000004;0.0878640777;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.0053398058;0.0878640777;0.0247572816;0.0587378641;0.10728155340000001;0.1946601942;0.00048543690000000004;0.0247572816;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.0053398058;0.0053398058
pr1234_379;0.0120879121;0.078021978;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.067032967;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0230769231;0.0230769231;0.0010989011;0.0010989011;0.0120879121;0.0010989011;0.0120879121;0.0010989011;0.0010989011;0.0010989011;0.15494505490000002;0.5505494505;0.0120879121;0.0340659341;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011
pr78_19;0.0024229075;0.0773127753;0.0002202643;0.0002202643;0.0288546256;0.0002202643;0.1191629956;0.0640969163;0.0376651982;0.1588105727;0.0002202643;0.0266519824;0.0002202643;0.0046255507;0.0046255507;0.009030837;0.0002202643;0.048678414100000005;0.0024229075;0.0002202643;0.0200440529;0.12356828190000001;0.0530837004;0.0002202643;0.0002202643;0.0002202643;0.072907489;0.0927312775;0.0068281938;0.0442731278
pr202_25;0.025;0.0765267176;0.0154580153;0.00019083970000000002;0.00019083970000000002;0.1643129771;0.131870229;0.00019083970000000002;0.026908396900000003;0.059351145;0.0040076336;0.00019083970000000002;0.055534351100000004;0.028816793900000002;0.00019083970000000002;0.00019083970000000002;0.0078244275;0.00019083970000000002;0.0020992366;0.00019083970000000002;0.0192748092;0.1395038168;0.1280534351;0.00019083970000000002;0.00019083970000000002;0.0173664122;0.00019083970000000002;0.0173664122;0.00019083970000000002;0.0784351145
pr959_204;0.0003311258;0.0764900662;0.0003311258;0.05;0.013576158900000001;0.0003311258;0.0698675497;0.05;0.0003311258;0.0764900662;0.0168874172;0.0731788079;0.0764900662;0.0003311258;0.0003311258;0.0003311258;0.0003311258;0.0168874172;0.0003311258;0.1195364238;0.0003311258;0.0003311258;0.1195364238;0.013576158900000001;0.08973509930000001;0.1195364238;0.0003311258;0.0003311258;0.0003311258;0.013576158900000001
pr922_204;0.0003460208;0.07647058820000001;0.0003460208;0.0003460208;0.0003460208;0.0557093426;0.0349480969;0.09723183390000001;0.0003460208;0.10069204150000001;0.0003460208;0.0038062284;0.0003460208;0.038408304500000004;0.0003460208;0.15951557090000001;0.0003460208;0.0003460208;0.0003460208;0.0003460208;0.0487889273;0.1525951557;0.0003460208;0.0003460208;0.069550173;0.0003460208;0.0003460208;0.0003460208;0.0038062284;0.1525951557
pr205_25;0.000172117;0.07418244410000001;0.000172117;0.0053356282;0.000172117;0.1378657487;0.1103270224;0.1671256454;0.010499139400000001;0.17745266780000002;0.000172117;0.010499139400000001;0.0535283993;0.017383821;0.0018932874000000001;0.062134251300000005;0.0036144578;0.000172117;0.000172117;0.044922547300000004;0.000172117;0.0380378657;0.0328743546;0.000172117;0.000172117;0.000172117;0.000172117;0.000172117;0.0018932874000000001;0.0483648881
pr99_19;0.000273224;0.0740437158;0.0330601093;0.000273224;0.0521857923;0.000273224;0.2980874317;0.0084699454;0.030327868900000002;0.027595628400000002;0.0030054645;0.000273224;0.000273224;0.0986338798;0.000273224;0.0057377049000000005;0.024863388;0.0166666667;0.0057377049000000005;0.0193989071;0.0057377049000000005;0.0713114754;0.0467213115;0.000273224;0.0030054645;0.0385245902;0.0603825137;0.000273224;0.000273224;0.0740437158
pr1270_379;0.0006666667;0.074;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0206666667;0.0006666667;0.034;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0206666667;0.0006666667;0.0006666667;0.44066666670000004;0.0006666667;0.0006666667;0.3606666667;0.014;0.0006666667;0.007333333300000001;0.007333333300000001;0.0006666667;0.0006666667;0.007333333300000001
pr592_87;0.010539845800000001;0.0722365039;0.0002570694;0.0002570694;0.0002570694;0.0053984576;0.136503856;0.0079691517;0.0208226221;0.0028277635000000002;0.0002570694;0.013110539800000001;0.0002570694;0.010539845800000001;0.0028277635000000002;0.0285347044;0.0002570694;0.0156812339;0.0208226221;0.0722365039;0.1287917738;0.0002570694;0.0568123393;0.0028277635000000002;0.010539845800000001;0.0002570694;0.1030848329;0.0593830334;0.013110539800000001;0.20334190230000002
pr65_19;0.0040740741;0.0707407407;0.0003703704;0.0003703704;0.0262962963;0.0003703704;0.23;0.0003703704;0.0003703704;0.1003703704;0.0003703704;0.033703703700000004;0.1262962963;0.0003703704;0.0892592593;0.0003703704;0.0003703704;0.0003703704;0.0077777778;0.0003703704;0.0892592593;0.033703703700000004;0.0188888889;0.0040740741;0.0003703704;0.0003703704;0.0114814815;0.1077777778;0.0411111111;0.0003703704
pr85_19;0.00031746030000000003;0.0701587302;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.3082539683;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.0098412698;0.00031746030000000003;0.019365079400000002;0.00031746030000000003;0.013015873;0.013015873;0.11460317460000001;0.0225396825;0.0828571429;0.0320634921;0.00031746030000000003;0.006666666700000001;0.0320634921;0.0796825397;0.0384126984;0.1050793651;0.0479365079
pr1355_95;0.0001851852;0.06870370370000001;0.0001851852;0.0001851852;0.0001851852;0.0001851852;0.13351851850000002;0.007592592600000001;0.0001851852;0.0001851852;0.0038888889;0.0205555556;0.0001851852;0.0538888889;0.1038888889;0.2853703704;0.0001851852;0.0001851852;0.0372222222;0.0001851852;0.1538888889;0.0057407407;0.0001851852;0.0001851852;0.09648148150000001;0.0131481481;0.0001851852;0.0001851852;0.0001851852;0.0131481481
pr1362_379;0.0008474576;0.0686440678;0.1110169492;0.0940677966;0.043220339;0.0093220339;0.0008474576;0.0008474576;0.0347457627;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0177966102;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.0008474576;0.1025423729;0.3228813559;0.0177966102;0.08559322030000001;0.043220339;0.0008474576;0.0008474576;0.0262711864;0.0093220339
pr734_91;0.00048543690000000004;0.0684466019;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.0296116505;0.0101941748;0.00048543690000000004;0.1849514563;0.063592233;0.0199029126;0.00048543690000000004;0.0053398058;0.00048543690000000004;0.00048543690000000004;0.136407767;0.11699029130000001;0.00048543690000000004;0.0053398058;0.00048543690000000004;0.0733009709;0.00048543690000000004;0.00048543690000000004;0.2189320388;0.00048543690000000004;0.0150485437;0.0296116505;0.00048543690000000004;0.0150485437;0.00048543690000000004
pr125_19;0.0001587302;0.0684126984;0.0033333333;0.0303174603;0.043015873;0.0334920635;0.1826984127;0.023968254;0.0001587302;0.0001587302;0.0049206349;0.0001587302;0.0017460317000000001;0.0001587302;0.0033333333;0.0001587302;0.0287301587;0.0017460317000000001;0.0001587302;0.0033333333;0.0001587302;0.0334920635;0.0319047619;0.1477777778;0.046190476200000004;0.0001587302;0.1953968254;0.047777777800000004;0.0604761905;0.0065079365
pr738_91;0.0002915452;0.0673469388;0.0002915452;0.0002915452;0.0002915452;0.0002915452;0.0206997085;0.0002915452;0.0032069971;0.006122449;0.0002915452;0.0002915452;0.0002915452;0.0002915452;0.0002915452;0.6620991254;0.0965014577;0.0090379009;0.0032069971;0.0002915452;0.0032069971;0.0002915452;0.0002915452;0.0032069971;0.0002915452;0.006122449;0.052769679300000004;0.0090379009;0.0469387755;0.006122449
pr857_39;0.0430481283;0.0671122995;0.0002673797;0.0002673797;0.0002673797;0.0564171123;0.0644385027;0.0911764706;0.037700534800000005;0.1606951872;0.1232620321;0.0911764706;0.0109625668;0.0671122995;0.0002673797;0.021657754;0.0002673797;0.0056149733;0.0002673797;0.0002673797;0.051069518700000004;0.0002673797;0.0002673797;0.0029411765;0.0002673797;0.0296791444;0.0002673797;0.0323529412;0.0002673797;0.0403743316
pr1223_379;0.0591240876;0.0664233577;0.0372262774;0.000729927;0.000729927;0.0737226277;0.000729927;0.000729927;0.0664233577;0.0080291971;0.000729927;0.0080291971;0.000729927;0.000729927;0.000729927;0.000729927;0.000729927;0.0226277372;0.000729927;0.0080291971;0.000729927;0.000729927;0.402189781;0.000729927;0.000729927;0.000729927;0.000729927;0.0226277372;0.0518248175;0.1613138686
pr120_19;0.0003267974;0.0656862745;0.0003267974;0.0166666667;0.07875816990000001;0.1081699346;0.27810457520000004;0.0003267974;0.0003267974;0.0035947712;0.0035947712;0.0003267974;0.0003267974;0.0003267974;0.026470588200000002;0.0003267974;0.010130719;0.0003267974;0.0003267974;0.0133986928;0.0003267974;0.1016339869;0.0003267974;0.0068627451;0.0428104575;0.0003267974;0.1375816993;0.0754901961;0.026470588200000002;0.0003267974
pr917_255;0.00030864200000000003;0.0651234568;0.009567901200000001;0.00030864200000000003;0.00030864200000000003;0.0651234568;0.2441358025;0.00030864200000000003;0.0311728395;0.09290123460000001;0.0836419753;0.00030864200000000003;0.0033950617000000002;0.0898148148;0.0466049383;0.00030864200000000003;0.0404320988;0.00030864200000000003;0.00030864200000000003;0.012654321000000001;0.00030864200000000003;0.00030864200000000003;0.00030864200000000003;0.00030864200000000003;0.00030864200000000003;0.00030864200000000003;0.00030864200000000003;0.055864197500000004;0.00030864200000000003;0.1546296296
pr724_91;0.0004926108;0.0645320197;0.0004926108;0.0004926108;0.015270936;0.0103448276;0.0054187192;0.0054187192;0.0004926108;0.0004926108;0.0004926108;0.0004926108;0.0004926108;0.030049261100000002;0.0004926108;0.3600985222;0.2812807882;0.0645320197;0.0004926108;0.0004926108;0.0004926108;0.0004926108;0.0004926108;0.0004926108;0.0004926108;0.1187192118;0.0004926108;0.0349753695;0.0004926108;0.0004926108
pr1659_411;0.012577319600000001;0.0641237113;0.00020618560000000002;0.11773195880000001;0.0043298969000000005;0.1136082474;0.10536082470000001;0.00020618560000000002;0.0558762887;0.00020618560000000002;0.00020618560000000002;0.0682474227;0.066185567;0.00020618560000000002;0.00020618560000000002;0.0063917526;0.00020618560000000002;0.0187628866;0.0208247423;0.00020618560000000002;0.00020618560000000002;0.00020618560000000002;0.0167010309;0.047628866000000006;0.1383505155;0.00020618560000000002;0.029072164900000003;0.00020618560000000002;0.051752577300000005;0.06
pr114_19;0.0118333333;0.0635;0.00016666670000000001;0.00016666670000000001;0.0601666667;0.07516666670000001;0.2468333333;0.00016666670000000001;0.0118333333;0.00016666670000000001;0.00016666670000000001;0.0235;0.045166666700000004;0.0501666667;0.00016666670000000001;0.00016666670000000001;0.00016666670000000001;0.0368333333;0.00016666670000000001;0.00016666670000000001;0.00016666670000000001;0.0501666667;0.0051666667;0.0168333333;0.0135;0.00016666670000000001;0.20350000000000001;0.041833333300000004;0.041833333300000004;0.00016666670000000001
pr855_189;0.0003154574;0.0634069401;0.0003154574;0.0003154574;0.0129337539;0.0413249211;0.1201892744;0.0318611987;0.019242902200000002;0.3126182965;0.0034700315000000003;0.0917981073;0.053943217700000004;0.13911671920000002;0.0003154574;0.0003154574;0.0003154574;0.0003154574;0.0003154574;0.009779179800000001;0.0003154574;0.0003154574;0.0160883281;0.0003154574;0.0255520505;0.0003154574;0.0003154574;0.0003154574;0.053943217700000004;0.0003154574
pr1649_321;0.019728915700000002;0.0634036145;0.0016566265;0.0001506024;0.0001506024;0.0438253012;0.042319277100000004;0.2621987952;0.0001506024;0.2155120482;0.0001506024;0.0001506024;0.1176204819;0.0001506024;0.0001506024;0.0046686747;0.0046686747;0.0001506024;0.0001506024;0.0106927711;0.1161144578;0.0001506024;0.0137048193;0.0001506024;0.0016566265;0.0106927711;0.0001506024;0.0694277108;0.0001506024;0.0001506024
pr1271_387;0.0100393701;0.0631889764;0.00019685040000000002;0.0080708661;0.00019685040000000002;0.0690944882;0.0612204724;0.1340551181;0.00019685040000000002;0.3072834646;0.00019685040000000002;0.0179133858;0.0828740157;0.00019685040000000002;0.00019685040000000002;0.0179133858;0.00019685040000000002;0.00019685040000000002;0.00019685040000000002;0.0179133858;0.07893700790000001;0.00019685040000000002;0.1005905512;0.0021653543;0.00019685040000000002;0.00019685040000000002;0.00019685040000000002;0.00019685040000000002;0.0021653543;0.0238188976
pr1013_227;0.000297619;0.062797619;0.000297619;0.000297619;0.0032738095;0.000297619;0.000297619;0.1401785714;0.07172619050000001;0.3008928571;0.000297619;0.0419642857;0.0419642857;0.000297619;0.0181547619;0.012202381;0.000297619;0.0032738095;0.000297619;0.000297619;0.0479166667;0.000297619;0.053869047600000004;0.000297619;0.000297619;0.0032738095;0.000297619;0.0181547619;0.000297619;0.1758928571
pr839_140;0.000621118;0.06273291930000001;0.000621118;0.000621118;0.1559006211;0.000621118;0.1124223602;0.000621118;0.0254658385;0.000621118;0.000621118;0.050310559000000005;0.21801242240000002;0.000621118;0.000621118;0.1;0.000621118;0.000621118;0.000621118;0.000621118;0.000621118;0.000621118;0.000621118;0.0068322981;0.013043478300000001;0.08757763980000001;0.0068322981;0.10621118010000001;0.0440993789;0.000621118
pr199_24;0.0003095975;0.062229102200000004;0.0003095975;0.040557275500000003;0.0003095975;0.028173374600000002;0.0219814241;0.0900928793;0.0003095975;0.0003095975;0.0034055728;0.0003095975;0.0003095975;0.0900928793;0.025077399400000002;0.1829721362;0.0003095975;0.0003095975;0.0003095975;0.0003095975;0.0343653251;0.009597523200000001;0.0003095975;0.0034055728;0.2882352941;0.0374613003;0.07770897830000001;0.0003095975;0.0003095975;0.0003095975
pr1682_420;0.1678414097;0.0621145374;0.0136563877;0.0004405286;0.07092511010000001;0.0004405286;0.0488986784;0.004845815000000001;0.0004405286;0.0224669604;0.0488986784;0.0004405286;0.1325991189;0.0004405286;0.004845815000000001;0.0004405286;0.0356828194;0.0004405286;0.0004405286;0.0356828194;0.0004405286;0.0004405286;0.0841409692;0.0004405286;0.0444933921;0.0444933921;0.0004405286;0.0665198238;0.07533039650000001;0.031277533
pr71_19;0.0053984576;0.0619537275;0.0002570694;0.0002570694;0.0285347044;0.010539845800000001;0.1982005141;0.046529563;0.013110539800000001;0.0028277635000000002;0.0002570694;0.0002570694;0.0002570694;0.0156812339;0.0002570694;0.0002570694;0.0002570694;0.0002570694;0.010539845800000001;0.0053984576;0.0002570694;0.1287917738;0.08508997430000001;0.0002570694;0.041388174800000004;0.0028277635000000002;0.0259640103;0.2598971722;0.0002570694;0.0542416452
